TradeDate,Currency,Fx,OrderTime,AssetClass,Description,Isin,Buy.Sell,Quantity,TradePrice,Proceeds,ClientId,Dom,SoumisCH,SoumisEtr,NonSoumis,cliNbr
2017-10-09,GBP,1.2876,20171009;080620,STK,RECKITT BENCKISER GROUP PLC,GB00B24CGK77,ACH,20,69.08,1381.6,U2202020,CH,0,1778.94816,0,2
2017-10-09,GBP,1.2876,20171009;080620,STK,RECKITT BENCKISER GROUP PLC,GB00B24CGK77,VTE,20,69.08,1381.6," Interactive Brokers, Ldn",INS,0,0,1778.94816,2
2017-10-09,EUR,1.1503,20171009;080620,STK,RED ELECTRICA CORPORACION SA,ES0173093024,ACH,111,17.82,1978.02,U2202020,CH,0,2275.316406,0,2
2017-10-09,EUR,1.1503,20171009;080620,STK,RED ELECTRICA CORPORACION SA,ES0173093024,VTE,111,17.82,1978.02," Interactive Brokers, Ldn",INS,0,0,2275.316406,2
2017-10-09,EUR,1.1503,20171009;080620,STK,ROYAL DUTCH SHELL PLC-A SHS,GB00B03MLX29,ACH,38,25.732,977.816,U2202020,CH,0,1124.7817448,0,2
2017-10-09,EUR,1.1503,20171009;080620,STK,ROYAL DUTCH SHELL PLC-A SHS,GB00B03MLX29,VTE,38,25.732,977.816," Interactive Brokers, Ldn",INS,0,0,1124.7817448,2
2017-10-09,EUR,1.1503,20171009;080620,STK,RTL GROUP,LU0061462528,ACH,12,64.8,777.6,U2202020,CH,0,894.47328,0,2
2017-10-09,EUR,1.1503,20171009;080620,STK,RTL GROUP,LU0061462528,VTE,12,64.8,777.6," Interactive Brokers, Ldn",INS,0,0,894.47328,2
2017-10-09,EUR,1.1503,20171009;080620,STK,SCOR SE,FR0010411983,ACH,46,36.03,1657.38,U2202020,CH,0,1906.484214,0,2
2017-10-09,EUR,1.1503,20171009;080620,STK,SCOR SE,FR0010411983,VTE,46,36.03,1657.38," Interactive Brokers, Ldn",INS,0,0,1906.484214,2
2017-10-09,EUR,1.1503,20171009;080620,STK,SIEMENS AG-REG,DE0007236101,ACH,7,119.976,839.832,U2202020,CH,0,966.0587496,0,2
2017-10-09,EUR,1.1503,20171009;080620,STK,SIEMENS AG-REG,DE0007236101,VTE,7,119.976,839.832," Interactive Brokers, Ldn",INS,0,0,966.0587496,2
2017-10-09,EUR,1.1503,20171009;080620,STK,SOLVAY SA,BE0003470755,ACH,10,126.276,1262.76,U2202020,CH,0,1452.552828,0,2
2017-10-09,EUR,1.1503,20171009;080620,STK,SOLVAY SA,BE0003470755,VTE,10,126.276,1262.76," Interactive Brokers, Ldn",INS,0,0,1452.552828,2
2017-10-09,EUR,1.1503,20171009;080620,STK,UNIBAIL-RODAMCO SE,FR0000124711,ACH,8,207,1656,U2202020,CH,0,1904.8968,0,2
2017-10-09,EUR,1.1503,20171009;080620,STK,UNIBAIL-RODAMCO SE,FR0000124711,VTE,8,207,1656," Interactive Brokers, Ldn",INS,0,0,1904.8968,2
2017-10-09,GBP,1.2876,20171009;080620,STK,VODAFONE GROUP PLC,GB00BH4HKS39,ACH,849,2.1095,1790.9655,U2202020,CH,0,2306.0471778,0,2
2017-10-09,GBP,1.2876,20171009;080620,STK,VODAFONE GROUP PLC,GB00BH4HKS39,VTE,849,2.1095,1790.9655," Interactive Brokers, Ldn",INS,0,0,2306.0471778,2
2017-10-09,EUR,1.1503,20171009;080620,STK,VOLKSWAGEN AG-PREF,DE0007664039,ACH,6,143.001,858.006,U2202020,CH,0,986.9643018,0,2
2017-10-09,EUR,1.1503,20171009;080620,STK,VOLKSWAGEN AG-PREF,DE0007664039,VTE,6,143.001,858.006," Interactive Brokers, Ldn",INS,0,0,986.9643018,2
2017-10-09,EUR,1.1503,20171009;080620,STK,VONOVIA SE,DE000A1ML7J1,ACH,13,36.008,468.104,U2202020,CH,0,538.4600312,0,2
2017-10-09,EUR,1.1503,20171009;080620,STK,VONOVIA SE,DE000A1ML7J1,VTE,13,36.008,468.104," Interactive Brokers, Ldn",INS,0,0,538.4600312,2
2017-10-09,EUR,1.1503,20171009;080621,STK,CARREFOUR SA,FR0000120172,ACH,87,16.896,1469.952,U2202020,CH,0,1690.8857856,0,2
2017-10-09,EUR,1.1503,20171009;080621,STK,CARREFOUR SA,FR0000120172,VTE,87,16.896,1469.952," Interactive Brokers, Ldn",INS,0,0,1690.8857856,2
2017-10-09,EUR,1.1503,20171009;080621,STK,COMPAGNIE DE SAINT-GOBAIN,FR0000125007,ACH,13,49.088,638.144,U2202020,CH,0,734.0570432,0,2
2017-10-09,EUR,1.1503,20171009;080621,STK,COMPAGNIE DE SAINT-GOBAIN,FR0000125007,VTE,13,49.088,638.144," Interactive Brokers, Ldn",INS,0,0,734.0570432,2
2017-10-09,EUR,1.1503,20171009;080621,STK,KLEPIERRE,FR0000121964,ACH,47,33.008,1551.376,U2202020,CH,0,1784.5478128,0,2
2017-10-09,EUR,1.1503,20171009;080621,STK,KLEPIERRE,FR0000121964,VTE,47,33.008,1551.376," Interactive Brokers, Ldn",INS,0,0,1784.5478128,2
2017-10-09,EUR,1.1503,20171009;080621,STK,KONINKLIJKE AHOLD DELHAIZE N,NL0011794037,ACH,66,15.808,1043.328,U2202020,CH,0,1200.1401984,0,2
2017-10-09,EUR,1.1503,20171009;080621,STK,KONINKLIJKE AHOLD DELHAIZE N,NL0011794037,VTE,66,15.808,1043.328," Interactive Brokers, Ldn",INS,0,0,1200.1401984,2
2017-10-09,EUR,1.1503,20171009;080621,STK,RENAULT SA,FR0000131906,ACH,16,86.026,1376.416,U2202020,CH,0,1583.2913248,0,2
2017-10-09,EUR,1.1503,20171009;080621,STK,RENAULT SA,FR0000131906,VTE,16,86.026,1376.416," Interactive Brokers, Ldn",INS,0,0,1583.2913248,2
2017-10-09,CHF,1,20171009;091703,STK,ABB LTD-REG,CH0012221716,VTE,629,24.41,15353.89,U2202020,CH,15353.89,0,0,3
2017-10-09,CHF,1,20171009;091703,STK,ABB LTD-REG,CH0012221716,VTE,121,24.41,2953.61,U1427234,CH,2953.61,0,0,3
2017-10-09,CHF,1,20171009;091703,STK,ABB LTD-REG,CH0012221716,ACH,750,24.41,18307.5," Interactive Brokers, Ldn",INS,0,0,18307.5,3
2017-10-09,CHF,1,20171009;091920,STK,CREDIT SUISSE GROUP AG-REG,CH0012138530,VTE,609,15.56,9476.04,U2202020,CH,9476.04,0,0,3
2017-10-09,CHF,1,20171009;091920,STK,CREDIT SUISSE GROUP AG-REG,CH0012138530,VTE,116,15.56,1804.96,U1427234,CH,1804.96,0,0,3
2017-10-09,CHF,1,20171009;091920,STK,CREDIT SUISSE GROUP AG-REG,CH0012138530,ACH,725,15.56,11281," Interactive Brokers, Ldn",INS,0,0,11281,3
2017-10-09,CHF,1,20171009;092034,STK,LOGITECH INTERNATIONAL-REG,CH0025751329,ACH,291,34.94,10167.54,U2202020,CH,10167.54,0,0,3
2017-10-09,CHF,1,20171009;092034,STK,LOGITECH INTERNATIONAL-REG,CH0025751329,ACH,59,34.94,2061.46,U1427234,CH,2061.46,0,0,3
2017-10-09,CHF,1,20171009;092034,STK,LOGITECH INTERNATIONAL-REG,CH0025751329,VTE,350,34.94,12229," Interactive Brokers, Ldn",INS,0,0,12229,3
2017-10-11,EUR,1.1544,20171011;082458,STK,BAYERISCHE MOTOREN WERKE AG,DE0005190003,VTE,19,88.26,1676.94,U2202020,CH,0,1935.859536,0,3
2017-10-11,EUR,1.1544,20171011;082458,STK,BAYERISCHE MOTOREN WERKE AG,DE0005190003,VTE,58,88.26,5119.08,U1427234,CH,0,5909.465952,0,3
2017-10-11,EUR,1.1544,20171011;082458,STK,BAYERISCHE MOTOREN WERKE AG,DE0005190003,ACH,77,88.26,6796.02," Interactive Brokers, Ldn",INS,0,0,7845.325488,3
2017-10-11,EUR,1.1544,20171011;082552,STK,RENAULT SA,FR0000131906,VTE,41,85.004,3485.164,U2202020,CH,0,4023.2733216,0,3
2017-10-11,EUR,1.1544,20171011;082552,STK,RENAULT SA,FR0000131906,VTE,99,85.004,8415.396,U1427234,CH,0,9714.7331424,0,3
2017-10-11,EUR,1.1544,20171011;082552,STK,RENAULT SA,FR0000131906,ACH,140,85.004,11900.56," Interactive Brokers, Ldn",INS,0,0,13738.006464,3
2017-10-12,CHF,1,20171012;042329,STK,ISHARES CORE SPI CH,CH0237935652,ACH,111,117.01,12988.11,U2202020,CH,12988.11,0,0,3
2017-10-12,CHF,1,20171012;042329,STK,ISHARES CORE SPI CH,CH0237935652,ACH,24,117.01,2808.24,U1427234,CH,2808.24,0,0,3
2017-10-12,CHF,1,20171012;042329,STK,ISHARES CORE SPI CH,CH0237935652,VTE,135,117.01,15796.35," Interactive Brokers, Ldn",INS,0,0,15796.35,3
2017-10-31,CHF,1,20171031;070400,STK,ABB LTD-REG,CH0012221716,VTE,277,25.81,7149.37,U2202020,CH,7149.37,0,0,3
2017-10-31,CHF,1,20171031;070400,STK,ABB LTD-REG,CH0012221716,VTE,56,25.81,1445.36,U1427234,CH,1445.36,0,0,3
2017-10-31,CHF,1,20171031;070400,STK,ABB LTD-REG,CH0012221716,ACH,333,25.81,8594.73," Interactive Brokers, Ldn",INS,0,0,8594.73,3
2017-10-31,CHF,1,20171031;070400,STK,ACTELION LTD-REG,CH0010532478,VTE,20,279,5580,U2202020,CH,5580,0,0,3
2017-10-31,CHF,1,20171031;070400,STK,ACTELION LTD-REG,CH0010532478,VTE,4,279,1116,U1427234,CH,1116,0,0,3
2017-10-31,CHF,1,20171031;070400,STK,ACTELION LTD-REG,CH0010532478,ACH,24,279,6696," Interactive Brokers, Ldn",INS,0,0,6696,3
2017-10-31,CHF,1,20171031;070400,STK,GIVAUDAN-REG,CH0010645932,VTE,3,2227,6681,U2202020,CH,6681,0,0,3
2017-10-31,CHF,1,20171031;070400,STK,GIVAUDAN-REG,CH0010645932,VTE,1,2227,2227,U1427234,CH,2227,0,0,3
2017-10-31,CHF,1,20171031;070400,STK,GIVAUDAN-REG,CH0010645932,ACH,4,2227,8908," Interactive Brokers, Ldn",INS,0,0,8908,3
2017-10-31,CHF,1,20171031;070400,STK,SWISS RE AG,CH0126881561,VTE,180,93.6,16848,U2202020,CH,16848,0,0,3
2017-10-31,CHF,1,20171031;070400,STK,SWISS RE AG,CH0126881561,VTE,34,93.6,3182.4,U1427234,CH,3182.4,0,0,3
2017-10-31,CHF,1,20171031;070400,STK,SWISS RE AG,CH0126881561,ACH,214,93.6,20030.4," Interactive Brokers, Ldn",INS,0,0,20030.4,3
2017-10-31,CHF,1,20171031;070411,STK,UBS GROUP AG-REG,CH0244767585,ACH,389,17.01,6616.89,U2202020,CH,6616.89,0,0,3
2017-10-31,CHF,1,20171031;070411,STK,UBS GROUP AG-REG,CH0244767585,ACH,89,17.01,1513.89,U1427234,CH,1513.89,0,0,3
2017-10-31,CHF,1,20171031;070411,STK,UBS GROUP AG-REG,CH0244767585,VTE,478,17.01,8130.78," Interactive Brokers, Ldn",INS,0,0,8130.78,3
2017-10-31,CHF,1,20171031;070414,STK,ROCHE HOLDING AG-GENUSSCHEIN,CH0012032048,ACH,44,230.9,10159.6,U2202020,CH,10159.6,0,0,3
2017-10-31,CHF,1,20171031;070414,STK,ROCHE HOLDING AG-GENUSSCHEIN,CH0012032048,ACH,9,230.9,2078.1,U1427234,CH,2078.1,0,0,3
2017-10-31,CHF,1,20171031;070414,STK,ROCHE HOLDING AG-GENUSSCHEIN,CH0012032048,VTE,53,230.9,12237.7," Interactive Brokers, Ldn",INS,0,0,12237.7,3
2017-10-31,CHF,1,20171031;070418,STK,CREDIT SUISSE GROUP AG-REG,CH0012138530,ACH,459,15.99,7339.41,U2202020,CH,7339.41,0,0,3
2017-10-31,CHF,1,20171031;070418,STK,CREDIT SUISSE GROUP AG-REG,CH0012138530,ACH,95,15.99,1519.05,U1427234,CH,1519.05,0,0,3
2017-10-31,CHF,1,20171031;070418,STK,CREDIT SUISSE GROUP AG-REG,CH0012138530,VTE,554,15.99,8858.46," Interactive Brokers, Ldn",INS,0,0,8858.46,3
2017-10-31,EUR,1.1619,20171031;071624,STK,ISHARES EURO STOXX 50,IE0008471009,VTE,150,37.27,5590.5,U2202020,CH,0,6495.60195,0,3
2017-10-31,EUR,1.1619,20171031;071624,STK,ISHARES EURO STOXX 50,IE0008471009,VTE,212,37.27,7901.24,U1427234,CH,0,9180.450756,0,3
2017-10-31,EUR,1.1619,20171031;071624,STK,ISHARES EURO STOXX 50,IE0008471009,ACH,362,37.27,13491.74," Interactive Brokers, Ldn",INS,0,0,15676.052706,3
2017-10-31,EUR,1.1619,20171031;071624,STK,THALES SA.,FR0000121329,ACH,60,89.201,5352.06,U2202020,CH,0,6218.558514,0,3
2017-10-31,EUR,1.1619,20171031;071624,STK,THALES SA.,FR0000121329,ACH,89,89.201,7938.889,U1427234,CH,0,9224.1951291,0,3
2017-10-31,EUR,1.1619,20171031;071624,STK,THALES SA.,FR0000121329,VTE,149,89.201,13290.949," Interactive Brokers, Ldn",INS,0,0,15442.7536431,3
2017-10-31,USD,0.99773,20171031;100229,STK,MOLSON COORS BREWING CO -B,US60871R2094,ACH,56,79.7852,4467.9712,U2202020,CH,0,4457.828905376,0,3
2017-10-31,USD,0.99773,20171031;100229,STK,MOLSON COORS BREWING CO -B,US60871R2094,ACH,171,79.7852,13643.2692,U1427234,CH,0,13612.298978916,0,3
2017-10-31,USD,0.99773,20171031;100229,STK,MOLSON COORS BREWING CO -B,US60871R2094,VTE,227,79.7852,18111.2404," Interactive Brokers, Ldn",INS,0,0,18070.127884292,3
2017-10-31,USD,0.99773,20171031;100241,STK,PROCTER & GAMBLE CO/THE,US7427181091,ACH,52,86.07,4475.64,U2202020,CH,0,4465.4802972,0,3
2017-10-31,USD,0.99773,20171031;100241,STK,PROCTER & GAMBLE CO/THE,US7427181091,ACH,159,86.07,13685.13,U1427234,CH,0,13654.0647549,0,3
2017-10-31,USD,0.99773,20171031;100241,STK,PROCTER & GAMBLE CO/THE,US7427181091,VTE,211,86.07,18160.77," Interactive Brokers, Ldn",INS,0,0,18119.5450521,3
2017-10-31,USD,0.99773,20171031;100254,STK,MICROSOFT CORP,US5949181045,VTE,30,83.55,2506.5,U2202020,CH,0,2500.810245,0,3
2017-10-31,USD,0.99773,20171031;100254,STK,MICROSOFT CORP,US5949181045,VTE,92,83.55,7686.6,U1427234,CH,0,7669.151418,0,3
2017-10-31,USD,0.99773,20171031;100254,STK,MICROSOFT CORP,US5949181045,ACH,122,83.55,10193.1," Interactive Brokers, Ldn",INS,0,0,10169.961663,3
2017-10-31,USD,0.99773,20171031;100353,STK,MERCK & CO INC,US58933Y1055,ACH,96,55.56,5333.76,U2202020,CH,0,5321.6523648,0,3
2017-10-31,USD,0.99773,20171031;100353,STK,MERCK & CO INC,US58933Y1055,ACH,293,55.56,16279.08,U1427234,CH,0,16242.1264884,0,3
2017-10-31,USD,0.99773,20171031;100353,STK,MERCK & CO INC,US58933Y1055,VTE,389,55.56,21612.84," Interactive Brokers, Ldn",INS,0,0,21563.7788532,3
2017-10-31,USD,0.99773,20171031;100407,STK,RAYTHEON COMPANY,US7551115071,ACH,24,180.6,4334.4,U2202020,CH,0,4324.560912,0,3
2017-10-31,USD,0.99773,20171031;100407,STK,RAYTHEON COMPANY,US7551115071,ACH,75,180.6,13545,U1427234,CH,0,13514.25285,0,3
2017-10-31,USD,0.99773,20171031;100407,STK,RAYTHEON COMPANY,US7551115071,VTE,99,180.6,17879.4," Interactive Brokers, Ldn",INS,0,0,17838.813762,3
2017-10-31,USD,0.99773,20171031;100425,STK,AT&T INC,US00206R1023,ACH,134,33.56,4497.04,U2202020,CH,0,4486.8317192,0,3
2017-10-31,USD,0.99773,20171031;100425,STK,AT&T INC,US00206R1023,ACH,409,33.56,13726.04,U1427234,CH,0,13694.8818892,0,3
2017-10-31,USD,0.99773,20171031;100425,STK,AT&T INC,US00206R1023,VTE,543,33.56,18223.08," Interactive Brokers, Ldn",INS,0,0,18181.7136084,3
2017-10-31,USD,0.99773,20171031;100437,STK,XEROX CORP,US9841216081,ACH,149,30.02,4472.98,U2202020,CH,0,4462.8263354,0,3
2017-10-31,USD,0.99773,20171031;100437,STK,XEROX CORP,US9841216081,ACH,456,30.02,13689.12,U1427234,CH,0,13658.0456976,0,3
2017-10-31,USD,0.99773,20171031;100437,STK,XEROX CORP,US9841216081,VTE,605,30.02,18162.1," Interactive Brokers, Ldn",INS,0,0,18120.872033,3
2017-10-31,USD,0.99773,20171031;100515,STK,AMAZON.COM INC,US0231351067,VTE,5,1102.5,5512.5,U2202020,CH,0,5499.986625,0,3
2017-10-31,USD,0.99773,20171031;100515,STK,AMAZON.COM INC,US0231351067,VTE,18,1102.5,19845,U1427234,CH,0,19799.95185,0,3
2017-10-31,USD,0.99773,20171031;100515,STK,AMAZON.COM INC,US0231351067,ACH,23,1102.5,25357.5," Interactive Brokers, Ldn",INS,0,0,25299.938475,3
2017-10-31,USD,0.99773,20171031;100541,STK,SPDR S&P 500 ETF TRUST,US78462F1030,VTE,114,256.86,29282.04,U2202020,CH,0,29215.5697692,0,3
2017-10-31,USD,0.99773,20171031;100541,STK,SPDR S&P 500 ETF TRUST,US78462F1030,VTE,347,256.86,89130.42,U1427234,CH,0,88928.0939466,0,3
2017-10-31,USD,0.99773,20171031;100541,STK,SPDR S&P 500 ETF TRUST,US78462F1030,ACH,461,256.86,118412.46," Interactive Brokers, Ldn",INS,0,0,118143.6637158,3
2017-10-31,USD,0.99773,20171031;163500,STK,GENERAL ELECTRIC CO,US3696041033,ACH,224,20.219234066,4529.108430769,U2202020,CH,0,4518.82735463115,0,3
2017-10-31,USD,0.99773,20171031;163500,STK,GENERAL ELECTRIC CO,US3696041033,ACH,686,20.219234066,13870.394569231,U1427234,CH,0,13838.9087735588,0,3
2017-10-31,USD,0.99773,20171031;163500,STK,GENERAL ELECTRIC CO,US3696041033,VTE,910,20.219234066,18399.503," Interactive Brokers, Ldn",INS,0,0,18357.73612819,3
2017-10-31,USD,0.99773,20171031;163500,STK,GILEAD SCIENCES INC,US3755581036,ACH,74,75.699598997,5601.770325753,U2202020,CH,0,5589.05430711354,0,3
2017-10-31,USD,0.99773,20171031;163500,STK,GILEAD SCIENCES INC,US3755581036,ACH,225,75.699598997,17032.409774247,U1427234,CH,0,16993.7462040595,0,3
2017-10-31,USD,0.99773,20171031;163500,STK,GILEAD SCIENCES INC,US3755581036,VTE,299,75.699598997,22634.1801," Interactive Brokers, Ldn",INS,0,0,22582.800511173,3
2017-10-31,USD,0.99773,20171031;163500,STK,INTEL CORP,US4581401001,VTE,123,45.064024145,5542.874969819,U2202020,CH,0,5530.29264363751,0,3
2017-10-31,USD,0.99773,20171031;163500,STK,INTEL CORP,US4581401001,VTE,374,45.064024145,16853.945030181,U1427234,CH,0,16815.6865749625,0,3
2017-10-31,USD,0.99773,20171031;163500,STK,INTEL CORP,US4581401001,ACH,497,45.064024145,22396.82," Interactive Brokers, Ldn",INS,0,0,22345.9792186,3
2017-11-02,EUR,1.1651,20171102,FND,TWENTY FIRST-TFC TACTICAL L/S A EUR,LU1240908654,REMB,1010.71,99.47,100535.32,170312.001,INS,0,0,117133.701332,3
2017-11-02,EUR,1.1651,20171102,FND,TWENTY FIRST-TFC TACTICAL L/S A EUR,LU1240908654,REMB,1000,99.47,99470,167966.001,ETR,0,0,115892.497,3
2017-11-02,EUR,1.1651,20171102,FND,TWENTY FIRST-TFC TACTICAL L/S A EUR,LU1240908654,ACH,2010.71,99.47,200005.32, Pictet Lux,INS,0,0,233026.198332,3
2017-11-02,EUR,1.1651,20171102,FND,TWENTY FIRST-TFC TACTICAL L/S B EUR,LU1240908738,REMB,1200,98.54,118248,301335.001,INS,0,0,137770.7448,2
2017-11-02,EUR,1.1651,20171102,FND,TWENTY FIRST-TFC TACTICAL L/S B EUR,LU1240908738,ACH,1200,98.54,118248, Pictet Lux,INS,0,0,137770.7448,2
2017-11-06,EUR,1.158,20171106;095350,STK,ARKEMA,FR0010313833,VTE,74,108.95,8062.3,U1427234,CH,0,9336.1434,0,2
2017-11-06,EUR,1.158,20171106;095350,STK,ARKEMA,FR0010313833,ACH,74,108.95,8062.3," Interactive Brokers, Ldn",INS,0,0,9336.1434,2
2017-11-06,EUR,1.158,20171106;095350,STK,ASML HOLDING NV,NL0010273215,VTE,24,159.355,3824.52,U1427234,CH,0,4428.79416,0,2
2017-11-06,EUR,1.158,20171106;095350,STK,ASML HOLDING NV,NL0010273215,ACH,24,159.355,3824.52," Interactive Brokers, Ldn",INS,0,0,4428.79416,2
2017-11-06,EUR,1.158,20171106;095350,STK,AXA SA,FR0000120628,VTE,266,25.26,6719.16,U1427234,CH,0,7780.78728,0,2
2017-11-06,EUR,1.158,20171106;095350,STK,AXA SA,FR0000120628,ACH,266,25.26,6719.16," Interactive Brokers, Ldn",INS,0,0,7780.78728,2
2017-11-06,GBP,1.3138,20171106;095350,STK,BAE SYSTEMS PLC,GB0002634946,VTE,1034,5.86,6059.24,U1427234,CH,0,7960.629512,0,2
2017-11-06,GBP,1.3138,20171106;095350,STK,BAE SYSTEMS PLC,GB0002634946,ACH,1034,5.86,6059.24," Interactive Brokers, Ldn",INS,0,0,7960.629512,2
2017-11-06,EUR,1.158,20171106;095350,STK,BAYER AG-REG,DE000BAY0017,VTE,55,116.9,6429.5,U1427234,CH,0,7445.361,0,2
2017-11-06,EUR,1.158,20171106;095350,STK,BAYER AG-REG,DE000BAY0017,ACH,55,116.9,6429.5," Interactive Brokers, Ldn",INS,0,0,7445.361,2
2017-11-06,EUR,1.158,20171106;095350,STK,BAYERISCHE MOTOREN WERKE AG,DE0005190003,VTE,36,90.65,3263.4,U1427234,CH,0,3779.0172,0,2
2017-11-06,EUR,1.158,20171106;095350,STK,BAYERISCHE MOTOREN WERKE AG,DE0005190003,ACH,36,90.65,3263.4," Interactive Brokers, Ldn",INS,0,0,3779.0172,2
2017-11-06,EUR,1.158,20171106;095350,STK,BNP PARIBAS,FR0000131104,VTE,88,64.795,5701.96,U1427234,CH,0,6602.86968,0,2
2017-11-06,EUR,1.158,20171106;095350,STK,BNP PARIBAS,FR0000131104,ACH,88,64.795,5701.96," Interactive Brokers, Ldn",INS,0,0,6602.86968,2
2017-11-06,GBP,1.3138,20171106;095350,STK,BP PLC,GB0007980591,VTE,910,5.187,4720.17,U1427234,CH,0,6201.359346,0,2
2017-11-06,GBP,1.3138,20171106;095350,STK,BP PLC,GB0007980591,ACH,910,5.187,4720.17," Interactive Brokers, Ldn",INS,0,0,6201.359346,2
2017-11-06,EUR,1.158,20171106;095350,STK,CARREFOUR SA,FR0000120172,VTE,384,17.247,6622.848,U1427234,CH,0,7669.257984,0,2
2017-11-06,EUR,1.158,20171106;095350,STK,CARREFOUR SA,FR0000120172,ACH,384,17.247,6622.848," Interactive Brokers, Ldn",INS,0,0,7669.257984,2
2017-11-06,EUR,1.158,20171106;095350,STK,COMPAGNIE DE SAINT-GOBAIN,FR0000125007,VTE,68,49.57,3370.76,U1427234,CH,0,3903.34008,0,2
2017-11-06,EUR,1.158,20171106;095350,STK,COMPAGNIE DE SAINT-GOBAIN,FR0000125007,ACH,68,49.57,3370.76," Interactive Brokers, Ldn",INS,0,0,3903.34008,2
2017-11-06,EUR,1.158,20171106;095350,STK,DAIMLER AG-REGISTERED SHARES,DE0007100000,VTE,50,73.115,3655.75,U1427234,CH,0,4233.3585,0,2
2017-11-06,EUR,1.158,20171106;095350,STK,DAIMLER AG-REGISTERED SHARES,DE0007100000,ACH,50,73.115,3655.75," Interactive Brokers, Ldn",INS,0,0,4233.3585,2
2017-11-06,EUR,1.158,20171106;095350,STK,DASSAULT SYSTEMES SA,FR0000130650,VTE,74,91.61,6779.14,U1427234,CH,0,7850.24412,0,2
2017-11-06,EUR,1.158,20171106;095350,STK,DASSAULT SYSTEMES SA,FR0000130650,ACH,74,91.61,6779.14," Interactive Brokers, Ldn",INS,0,0,7850.24412,2
2017-11-06,EUR,1.158,20171106;095350,STK,DBX WORLD FINANCIALS 1C,IE00BM67HL84,VTE,477,16.376,7811.352,U1427234,CH,0,9045.545616,0,2
2017-11-06,EUR,1.158,20171106;095350,STK,DBX WORLD FINANCIALS 1C,IE00BM67HL84,ACH,477,16.376,7811.352," Interactive Brokers, Ldn",INS,0,0,9045.545616,2
2017-11-06,EUR,1.158,20171106;095350,STK,DEUTSCHE WOHNEN SE,DE000A0HN5C6,VTE,66,36.919,2436.654,U1427234,CH,0,2821.645332,0,2
2017-11-06,EUR,1.158,20171106;095350,STK,DEUTSCHE WOHNEN SE,DE000A0HN5C6,ACH,66,36.919,2436.654," Interactive Brokers, Ldn",INS,0,0,2821.645332,2
2017-11-06,EUR,1.158,20171106;095350,STK,GAS NATURAL SDG SA,ES0116870314,VTE,307,18.095,5555.165,U1427234,CH,0,6432.88107,0,2
2017-11-06,EUR,1.158,20171106;095350,STK,GAS NATURAL SDG SA,ES0116870314,ACH,307,18.095,5555.165," Interactive Brokers, Ldn",INS,0,0,6432.88107,2
2017-11-06,EUR,1.158,20171106;095350,STK,GECINA SA,FR0010040865,VTE,18,138.55,2493.9,U1427234,CH,0,2887.9362,0,2
2017-11-06,EUR,1.158,20171106;095350,STK,GECINA SA,FR0010040865,ACH,18,138.55,2493.9," Interactive Brokers, Ldn",INS,0,0,2887.9362,2
2017-11-06,EUR,1.158,20171106;095350,STK,ISHARES EURO STOXX 50,IE0008471009,VTE,192,37.365,7174.08,U1427234,CH,0,8307.58464,0,2
2017-11-06,EUR,1.158,20171106;095350,STK,ISHARES EURO STOXX 50,IE0008471009,ACH,192,37.365,7174.08," Interactive Brokers, Ldn",INS,0,0,8307.58464,2
2017-11-06,EUR,1.158,20171106;095350,STK,KLEPIERRE,FR0000121964,VTE,195,34.405,6708.975,U1427234,CH,0,7768.99305,0,2
2017-11-06,EUR,1.158,20171106;095350,STK,KLEPIERRE,FR0000121964,ACH,195,34.405,6708.975," Interactive Brokers, Ldn",INS,0,0,7768.99305,2
2017-11-06,EUR,1.158,20171106;095350,STK,KONINKLIJKE AHOLD DELHAIZE N,NL0011794037,VTE,411,16.373,6729.303,U1427234,CH,0,7792.532874,0,2
2017-11-06,EUR,1.158,20171106;095350,STK,KONINKLIJKE AHOLD DELHAIZE N,NL0011794037,ACH,411,16.373,6729.303," Interactive Brokers, Ldn",INS,0,0,7792.532874,2
2017-11-06,EUR,1.158,20171106;095350,STK,PANDORA A/S,DK0060252690,VTE,71,79.724,5660.404,U1427234,CH,0,6554.747832,0,2
2017-11-06,EUR,1.158,20171106;095350,STK,PANDORA A/S,DK0060252690,ACH,71,79.724,5660.404," Interactive Brokers, Ldn",INS,0,0,6554.747832,2
2017-11-06,GBP,1.3138,20171106;095350,STK,RECKITT BENCKISER GROUP PLC,GB00B24CGK77,VTE,83,65.27,5417.41,U1427234,CH,0,7117.393258,0,2
2017-11-06,GBP,1.3138,20171106;095350,STK,RECKITT BENCKISER GROUP PLC,GB00B24CGK77,ACH,83,65.27,5417.41," Interactive Brokers, Ldn",INS,0,0,7117.393258,2
2017-11-06,EUR,1.158,20171106;095350,STK,RED ELECTRICA CORPORACION SA,ES0173093024,VTE,329,18.25,6004.25,U1427234,CH,0,6952.9215,0,2
2017-11-06,EUR,1.158,20171106;095350,STK,RED ELECTRICA CORPORACION SA,ES0173093024,ACH,329,18.25,6004.25," Interactive Brokers, Ldn",INS,0,0,6952.9215,2
2017-11-06,EUR,1.158,20171106;095350,STK,RENAULT SA,FR0000131906,VTE,37,90.77,3358.49,U1427234,CH,0,3889.13142,0,2
2017-11-06,EUR,1.158,20171106;095350,STK,RENAULT SA,FR0000131906,ACH,37,90.77,3358.49," Interactive Brokers, Ldn",INS,0,0,3889.13142,2
